"DZ_CODE","UR8FOLD","URNAME","Area Name","Council Area","Population","Area Sq Km","People per Sq Km","Overall_SIMD16_rank"
"S01012515",2,"Other Urban Areas","Heathfield - 04","South Ayrshire","610",0.13595,4486.94372931225,1447
"S01012516",2,"Other Urban Areas","Heathfield - 05","South Ayrshire","621",0.13614,4561.48082855884,2898
"S01012517",2,"Other Urban Areas","Heathfield - 06","South Ayrshire","1041",0.87052,1195.83697100584,1963
"S01012518",2,"Other Urban Areas","Prestwick West - 01","South Ayrshire","531",0.21754,2440.93040360393,4724
"S01012519",2,"Other Urban Areas","Prestwick West - 02","South Ayrshire","518",0.12458,4157.97078182694,3266
"S01012520",2,"Other Urban Areas","Prestwick West - 03","South Ayrshire","766",0.27422,2793.37758004522,5687
"S01012521",2,"Other Urban Areas","Prestwick West - 04","South Ayrshire","547",0.13316,4107.84019224993,4879
"S01012522",2,"Other Urban Areas","Prestwick West - 05","South Ayrshire","824",0.6906,1193.16536345207,6249
"S01012523",2,"Other Urban Areas","Prestwick West - 06","South Ayrshire","853",0.26289,3244.7031077637,5447
"S01012524",2,"Other Urban Areas","Prestwick East - 01","South Ayrshire","911",0.26375,3454.02843601896,5341
"S01012525",2,"Other Urban Areas","Prestwick East - 02","South Ayrshire","756",0.1626,4649.44649446494,5941
"S01012526",2,"Other Urban Areas","Prestwick East - 03","South Ayrshire","734",0.19182,3826.50401417996,6724
"S01012527",2,"Other Urban Areas","Prestwick East - 04","South Ayrshire","593",0.14465,4099.55063947459,4006
"S01012528",2,"Other Urban Areas","Prestwick East - 05","South Ayrshire","806",0.16622,4848.9953074239,2474
"S01012529",2,"Other Urban Areas","Prestwick East - 06","South Ayrshire","704",0.24938,2823.00104258561,3285
"S01012530",2,"Other Urban Areas","Prestwick East - 07","South Ayrshire","886",0.19401,4566.77490850987,4920
"S01012531",2,"Other Urban Areas","Prestwick Airport and Monkton - 01","South Ayrshire","926",7.38239,125.433633281363,3966
"S01012532",2,"Other Urban Areas","Prestwick Airport and Monkton - 02","South Ayrshire","1012",18.31441,55.2570353071707,3666
"S01012533",2,"Other Urban Areas","Prestwick Airport and Monkton - 03","South Ayrshire","537",0.1971,2724.50532724505,5073
"S01012534",2,"Other Urban Areas","Prestwick Airport and Monkton - 04","South Ayrshire","686",0.14993,4575.46855199093,2546
"S01012549",2,"Other Urban Areas","Muirhead - 01","South Ayrshire","566",0.11734,4823.5895687745,1383
"S01012550",2,"Other Urban Areas","Muirhead - 02","South Ayrshire","785",0.17628,4453.14272747901,2871
"S01012551",2,"Other Urban Areas","Muirhead - 03","South Ayrshire","747",0.1768,4225.11312217195,6526
"S01012552",2,"Other Urban Areas","Muirhead - 04","South Ayrshire","843",0.8899,947.29744915159,6494
"S01012553",2,"Other Urban Areas","Muirhead - 05","South Ayrshire","917",0.16593,5526.42680648466,6355
"S01012554",2,"Other Urban Areas","Muirhead - 06","South Ayrshire","443",0.10144,4367.11356466877,6233
"S01012555",2,"Other Urban Areas","Muirhead - 07","South Ayrshire","509",0.09908,5137.26281792491,6556
"S01012556",2,"Other Urban Areas","Muirhead - 08","South Ayrshire","507",0.20315,2495.69283780458,5848
"S01012557",2,"Other Urban Areas","Barassie - 01","South Ayrshire","619",0.38416,1611.30778842149,5862
"S01012558",2,"Other Urban Areas","Barassie - 02","South Ayrshire","546",0.11438,4773.56181150551,2272
"S01012559",2,"Other Urban Areas","Barassie - 03","South Ayrshire","733",0.31628,2317.56671303908,683
"S01012560",2,"Other Urban Areas","Barassie - 04","South Ayrshire","573",0.13148,4358.07727411013,3743
"S01012561",2,"Other Urban Areas","Barassie - 05","South Ayrshire","739",0.17656,4185.54599003172,3334
"S01012562",2,"Other Urban Areas","Barassie - 06","South Ayrshire","729",0.14659,4973.05409645951,1183
"S01012563",2,"Other Urban Areas","Troon - 01","South Ayrshire","728",0.42952,1694.91525423729,6584
"S01012564",2,"Other Urban Areas","Troon - 02","South Ayrshire","816",0.533,1530.95684803002,6319
"S01012565",2,"Other Urban Areas","Troon - 03","South Ayrshire","789",0.28999,2720.78347529225,5493
"S01012566",2,"Other Urban Areas","Troon - 04","South Ayrshire","707",0.3102,2279.17472598324,2489
"S01012567",2,"Other Urban Areas","Troon - 05","South Ayrshire","1039",0.4721,2200.80491421309,2417
"S01012568",2,"Other Urban Areas","Troon - 06","South Ayrshire","594",0.24114,2463.29932819109,5876
"S01012569",2,"Other Urban Areas","Troon - 07","South Ayrshire","821",3.68364,222.877371295784,5835
"S01012592",2,"Other Urban Areas","Law - 01","South Lanarkshire","636",21.79797,29.1770288701196,5014
"S01012598",2,"Other Urban Areas","Carluke West - 01","South Lanarkshire","705",0.22761,3097.40345327534,5534
"S01012599",2,"Other Urban Areas","Carluke West - 02","South Lanarkshire","636",0.2194,2898.81494986326,3357
"S01012600",2,"Other Urban Areas","Carluke West - 03","South Lanarkshire","659",0.14856,4435.91814754981,5365
"S01012601",2,"Other Urban Areas","Carluke West - 04","South Lanarkshire","874",0.15975,5471.04851330203,6186
"S01012602",2,"Other Urban Areas","Carluke North - 01","South Lanarkshire","647",0.16771,3857.84985987717,1342
"S01012603",2,"Other Urban Areas","Carluke North - 02","South Lanarkshire","629",0.26535,2370.45411720369,1445
"S01012604",2,"Other Urban Areas","Carluke North - 03","South Lanarkshire","612",0.20738,2951.10425306201,2104
"S01012605",2,"Other Urban Areas","Carluke North - 04","South Lanarkshire","509",0.15324,3321.58705298878,2388
"S01012606",2,"Other Urban Areas","Carluke East - 01","South Lanarkshire","860",0.12655,6795.73291189253,6106
"S01012607",2,"Other Urban Areas","Carluke East - 02","South Lanarkshire","687",0.24183,2840.83860563206,3403
"S01012608",2,"Other Urban Areas","Carluke East - 03","South Lanarkshire","767",0.24495,3131.25127577056,2327
"S01012609",2,"Other Urban Areas","Carluke East - 04","South Lanarkshire","822",0.25194,3262.68159085497,1133
"S01012610",2,"Other Urban Areas","Carluke East - 05","South Lanarkshire","954",0.24326,3921.72983638905,854
"S01012611",2,"Other Urban Areas","Carluke South - 01","South Lanarkshire","1014",0.22683,4470.30816029626,3796
"S01012612",2,"Other Urban Areas","Carluke South - 02","South Lanarkshire","674",0.14446,4665.65139138862,1658
"S01012613",2,"Other Urban Areas","Carluke South - 03","South Lanarkshire","648",0.13711,4726.13230253081,2923
"S01012614",2,"Other Urban Areas","Carluke South - 04","South Lanarkshire","980",0.3938,2488.57287963433,3161
"S01012616",2,"Other Urban Areas","Crossford, Braidwood and Yieldshields - 02","South Lanarkshire","941",10.47829,89.8047295885111,3748
"S01012618",2,"Other Urban Areas","Crossford, Braidwood and Yieldshields - 04","South Lanarkshire","509",14.63065,34.7899785723806,3097
"S01012654",2,"Other Urban Areas","Ashgill and Netherburn - 02","South Lanarkshire","719",10.29238,69.8575062327664,3442
"S01012655",2,"Other Urban Areas","Ashgill and Netherburn - 03","South Lanarkshire","1144",1.52275,751.272369069118,1815
"S01012656",2,"Other Urban Areas","Merryton and Meadowhill - 01","South Lanarkshire","796",0.19618,4057.49821592415,1807
"S01012657",2,"Other Urban Areas","Merryton and Meadowhill - 02","South Lanarkshire","537",0.1001,5364.63536463536,1877
"S01012658",2,"Other Urban Areas","Merryton and Meadowhill - 03","South Lanarkshire","897",0.41018,2186.84479984397,4777
"S01012659",2,"Other Urban Areas","Merryton and Meadowhill - 04","South Lanarkshire","1067",0.19803,5388.07251426551,6248
"S01012660",2,"Other Urban Areas","Larkhall Central, Raploch, Millheugh and Burnhead - 01","South Lanarkshire","720",0.19035,3782.50591016548,1533
"S01012661",2,"Other Urban Areas","Larkhall Central, Raploch, Millheugh and Burnhead - 02","South Lanarkshire","744",3.11165,239.101441357479,3936
"S01012662",2,"Other Urban Areas","Larkhall Central, Raploch, Millheugh and Burnhead - 03","South Lanarkshire","729",0.15837,4603.1445349498,1970
"S01012663",2,"Other Urban Areas","Larkhall Central, Raploch, Millheugh and Burnhead - 04","South Lanarkshire","650",0.1737,3742.08405296488,4150
"S01012664",2,"Other Urban Areas","Larkhall Central, Raploch, Millheugh and Burnhead - 05","South Lanarkshire","971",0.34397,2822.92060354101,2645
"S01012665",2,"Other Urban Areas","Hareleeshill - 01","South Lanarkshire","778",0.54948,1415.88410861178,390
"S01012666",2,"Other Urban Areas","Hareleeshill - 02","South Lanarkshire","632",0.13076,4833.28234934231,410
"S01012667",2,"Other Urban Areas","Hareleeshill - 03","South Lanarkshire","553",0.16788,3294.01953776507,485
"S01012668",2,"Other Urban Areas","Hareleeshill - 04","South Lanarkshire","740",0.13654,5419.65724329867,1210
"S01012669",2,"Other Urban Areas","Hareleeshill - 05","South Lanarkshire","671",0.12659,5300.57666482345,5929
"S01012670",2,"Other Urban Areas","Hareleeshill - 06","South Lanarkshire","645",0.18175,3548.83081155433,5675
"S01012671",2,"Other Urban Areas","Strutherhill - 01","South Lanarkshire","849",0.82802,1025.33755223304,1490
"S01012672",2,"Other Urban Areas","Strutherhill - 02","South Lanarkshire","821",0.16635,4935.37721671175,142
"S01012673",2,"Other Urban Areas","Strutherhill - 03","South Lanarkshire","591",0.0965,6124.35233160622,684
"S01012674",2,"Other Urban Areas","Strutherhill - 04","South Lanarkshire","581",0.11471,5064.94638653997,90
"S01012675",2,"Other Urban Areas","Strutherhill - 05","South Lanarkshire","734",0.13299,5519.21197082487,520
"S01012701",2,"Other Urban Areas","Glassford, Quarter and Allanton - 03","South Lanarkshire","900",14.95261,60.190160781295,5585
"S01012702",2,"Other Urban Areas","Glassford, Quarter and Allanton - 04","South Lanarkshire","1043",0.59818,1743.62232104049,3909
"S01012703",2,"Other Urban Areas","Eddlewood - 01","South Lanarkshire","613",0.10295,5954.34677027683,4476
"S01012704",2,"Other Urban Areas","Eddlewood - 02","South Lanarkshire","778",0.10933,7116.0706119089,987
"S01012705",2,"Other Urban Areas","Eddlewood - 03","South Lanarkshire","671",0.09966,6732.89183222958,6514
"S01012706",2,"Other Urban Areas","Eddlewood - 04","South Lanarkshire","664",0.16137,4114.76730495135,1376
"S01012707",2,"Other Urban Areas","Eddlewood - 05","South Lanarkshire","838",0.26356,3179.541660343,6440
"S01012708",2,"Other Urban Areas","Low Waters - 01","South Lanarkshire","699",0.14124,4949.02293967714,1244
"S01012709",2,"Other Urban Areas","Low Waters - 02","South Lanarkshire","494",0.126,3920.63492063492,1744
"S01012710",2,"Other Urban Areas","Low Waters - 03","South Lanarkshire","689",0.19454,3541.68808471266,1451
"S01012711",2,"Other Urban Areas","Low Waters - 04","South Lanarkshire","915",0.27238,3359.27747999119,356
"S01012712",2,"Other Urban Areas","Silvertonhill - 01","South Lanarkshire","802",0.2286,3508.31146106737,6282
"S01012713",2,"Other Urban Areas","Silvertonhill - 02","South Lanarkshire","702",0.14242,4929.08299396152,5988
"S01012714",2,"Other Urban Areas","Silvertonhill - 03","South Lanarkshire","594",0.17082,3477.34457323498,6735
"S01012715",2,"Other Urban Areas","Silvertonhill - 04","South Lanarkshire","702",0.1606,4371.10834371108,1523
"S01012716",2,"Other Urban Areas","Hamilton Centre and Low Parks - 01","South Lanarkshire","813",0.42926,1893.95704235195,6056
"S01012717",2,"Other Urban Areas","Hamilton Centre and Low Parks - 02","South Lanarkshire","944",0.29178,3235.31427788059,1828
"S01012718",2,"Other Urban Areas","Hamilton Centre and Low Parks - 03","South Lanarkshire","990",0.6112,1619.76439790576,4328
"S01012719",2,"Other Urban Areas","Hamilton Centre and Low Parks - 04","South Lanarkshire","985",0.26784,3677.56869772999,2675
"S01012720",2,"Other Urban Areas","Hamilton Centre and Low Parks - 05","South Lanarkshire","517",0.51118,1011.38542196487,2935
"S01012721",2,"Other Urban Areas","Laighstonehall - 01","South Lanarkshire","613",0.11026,5559.58643206965,3611
"S01012722",2,"Other Urban Areas","Laighstonehall - 02","South Lanarkshire","716",0.11321,6324.52963519124,556
"S01012723",2,"Other Urban Areas","Laighstonehall - 03","South Lanarkshire","632",0.11755,5376.43555933645,403
"S01012724",2,"Other Urban Areas","Laighstonehall - 04","South Lanarkshire","772",0.31488,2451.72764227642,2304
"S01012725",2,"Other Urban Areas","Laighstonehall - 05","South Lanarkshire","921",0.15488,5946.53925619835,2435
"S01012726",2,"Other Urban Areas","Fairhill - 01","South Lanarkshire","625",0.21898,2854.14193076993,3330
"S01012727",2,"Other Urban Areas","Fairhill - 02","South Lanarkshire","716",0.15579,4595.93041915399,371
"S01012728",2,"Other Urban Areas","Fairhill - 03","South Lanarkshire","762",0.16068,4742.34503360717,143
"S01012729",2,"Other Urban Areas","Woodhead and Meikle Earnock - 01","South Lanarkshire","800",0.18008,4442.47001332741,3142
"S01012730",2,"Other Urban Areas","Woodhead and Meikle Earnock - 02","South Lanarkshire","556",0.09904,5613.89337641357,779
"S01012731",2,"Other Urban Areas","Woodhead and Meikle Earnock - 03","South Lanarkshire","774",0.12988,5959.34708962119,1672
"S01012732",2,"Other Urban Areas","Woodhead and Meikle Earnock - 04","South Lanarkshire","650",0.11105,5853.21927059883,1899
"S01012733",2,"Other Urban Areas","Little Earnock - 01","South Lanarkshire","1122",9.16947,122.362579298476,5056
"S01012734",2,"Other Urban Areas","Little Earnock - 02","South Lanarkshire","643",0.10176,6318.7893081761,5481
"S01012735",2,"Other Urban Areas","Little Earnock - 03","South Lanarkshire","459",0.13725,3344.26229508197,3401
"S01012736",2,"Other Urban Areas","Little Earnock - 04","South Lanarkshire","926",0.36076,2566.80341501275,2398
"S01012737",2,"Other Urban Areas","Little Earnock - 05","South Lanarkshire","811",0.24517,3307.90879797691,4388
"S01012738",2,"Other Urban Areas","Little Earnock - 06","South Lanarkshire","584",0.12733,4586.50750019634,1435
"S01012739",2,"Other Urban Areas","Little Earnock - 07","South Lanarkshire","913",0.14821,6160.17812563255,5434
"S01012740",2,"Other Urban Areas","Little Earnock - 08","South Lanarkshire","1004",0.19234,5219.92305292711,5102
"S01012741",2,"Other Urban Areas","Earnock - 01","South Lanarkshire","511",0.14228,3591.50969918471,5623
"S01012742",2,"Other Urban Areas","Earnock - 02","South Lanarkshire","659",0.13404,4916.44285287974,6549
"S01012743",2,"Other Urban Areas","Earnock - 03","South Lanarkshire","529",0.10928,4840.77598828697,6444
"S01012744",2,"Other Urban Areas","Earnock - 04","South Lanarkshire","625",0.1344,4650.29761904762,5971
"S01012745",2,"Other Urban Areas","Earnock - 05","South Lanarkshire","1000",0.20283,4930.23714440665,6065
"S01012746",2,"Other Urban Areas","Earnock - 06","South Lanarkshire","752",0.12104,6212.8222075347,3948
"S01012747",2,"Other Urban Areas","Hillhouse - 01","South Lanarkshire","855",0.16046,5328.43076156051,2322
"S01012748",2,"Other Urban Areas","Hillhouse - 02","South Lanarkshire","796",0.1487,5353.05985205111,209
"S01012749",2,"Other Urban Areas","Hillhouse - 03","South Lanarkshire","926",0.12278,7541.94494217299,474
"S01012750",2,"Other Urban Areas","Hillhouse - 04","South Lanarkshire","827",0.16236,5093.61911800936,830
"S01012751",2,"Other Urban Areas","Hillhouse - 05","South Lanarkshire","798",0.16222,4919.24546911602,1286
"S01012752",2,"Other Urban Areas","High Blantyre - 01","South Lanarkshire","832",1.43826,578.476770542183,1397
"S01012753",2,"Other Urban Areas","High Blantyre - 02","South Lanarkshire","503",0.08571,5868.62676467157,870
"S01012754",2,"Other Urban Areas","High Blantyre - 03","South Lanarkshire","562",0.13027,4314.11683426729,1180
"S01012755",2,"Other Urban Areas","High Blantyre - 04","South Lanarkshire","553",0.11196,4939.26402286531,203
"S01012756",2,"Other Urban Areas","High Blantyre - 05","South Lanarkshire","468",0.1093,4281.79322964318,1360
"S01012757",2,"Other Urban Areas","High Blantyre - 06","South Lanarkshire","444",0.11623,3820.01204508302,1417
"S01012758",2,"Other Urban Areas","High Blantyre - 07","South Lanarkshire","548",0.19129,2864.76031156882,1792
"S01012759",2,"Other Urban Areas","Blantyre South and Wheatlands - 01","South Lanarkshire","715",0.12525,5708.58283433134,846
"S01012760",2,"Other Urban Areas","Blantyre South and Wheatlands - 02","South Lanarkshire","1016",0.26975,3766.45041705283,578
"S01012761",2,"Other Urban Areas","Blantyre South and Wheatlands - 03","South Lanarkshire","685",0.1044,6561.30268199234,1656
"S01012762",2,"Other Urban Areas","Blantyre South and Wheatlands - 04","South Lanarkshire","654",0.19578,3340.48421697824,2638
"S01012763",2,"Other Urban Areas","Blantyre South and Wheatlands - 05","South Lanarkshire","372",0.07189,5174.57226317986,1888
"S01012764",2,"Other Urban Areas","Blantyre South and Wheatlands - 06","South Lanarkshire","738",0.13506,5464.23811639271,1266
"S01012765",2,"Other Urban Areas","Low Blantyre and Bardykes - 01","South Lanarkshire","710",0.19937,3561.21783618398,2440
"S01012766",2,"Other Urban Areas","Low Blantyre and Bardykes - 02","South Lanarkshire","875",0.18699,4679.39462003316,1374
"S01012767",2,"Other Urban Areas","Low Blantyre and Bardykes - 03","South Lanarkshire","549",0.11431,4802.72941999825,5412
"S01012768",2,"Other Urban Areas","Low Blantyre and Bardykes - 04","South Lanarkshire","660",0.11,6000,5011
