FeatureCode,DateCode,Measurement,Units,Value
S01012016,2014,Count,Hectares,62676.952
S01012017,2014,Count,Hectares,79066.703
S01012018,2014,Count,Hectares,34376.14
S01012019,2014,Count,Hectares,23.95
S01012020,2014,Count,Hectares,21.786
S01012021,2014,Count,Hectares,19.627
S01012022,2014,Count,Hectares,16.464
S01012023,2014,Count,Hectares,5412.201
S01012024,2014,Count,Hectares,39.132
S01012025,2014,Count,Hectares,32.998
S01012026,2014,Count,Hectares,22.638
S01012027,2014,Count,Hectares,3821.93
S01012028,2014,Count,Hectares,49.678
S01012029,2014,Count,Hectares,2905.236
S01012030,2014,Count,Hectares,5131.695
S01012031,2014,Count,Hectares,39.014
S01012032,2014,Count,Hectares,2361.431
S01012033,2014,Count,Hectares,18.414
S01012034,2014,Count,Hectares,22.916
S01012035,2014,Count,Hectares,27.889
S01012036,2014,Count,Hectares,26.379
S01012037,2014,Count,Hectares,37.876
S01012039,2014,Count,Hectares,18.695
S01012040,2014,Count,Hectares,24.816
S01012041,2014,Count,Hectares,16.049
S01012042,2014,Count,Hectares,27.926
S01012043,2014,Count,Hectares,32.255
S01012044,2014,Count,Hectares,24.683
S01012045,2014,Count,Hectares,23.407
S01012046,2014,Count,Hectares,15.97
S01012047,2014,Count,Hectares,16.477
S01012048,2014,Count,Hectares,34.739
S01012049,2014,Count,Hectares,12.562
S01012050,2014,Count,Hectares,26.207
S01012051,2014,Count,Hectares,106.879
S01012052,2014,Count,Hectares,19.061
S01012053,2014,Count,Hectares,23.218
S01012054,2014,Count,Hectares,11.169
S01012055,2014,Count,Hectares,13.251
S01012056,2014,Count,Hectares,25.716
S01012057,2014,Count,Hectares,25.628
S01012058,2014,Count,Hectares,21.807
S01012059,2014,Count,Hectares,16.399
S01012060,2014,Count,Hectares,19.671
S01012061,2014,Count,Hectares,32.549
S01012062,2014,Count,Hectares,160.452
S01012063,2014,Count,Hectares,16.473
S01012066,2014,Count,Hectares,14.514
S01012069,2014,Count,Hectares,42.826
S01012070,2014,Count,Hectares,10.472
S01012071,2014,Count,Hectares,12.133
S01012072,2014,Count,Hectares,38.851
S01012073,2014,Count,Hectares,28.873
S01012074,2014,Count,Hectares,13.131
S01012075,2014,Count,Hectares,13.12
S01012076,2014,Count,Hectares,12.819
S01012077,2014,Count,Hectares,19.141
S01012078,2014,Count,Hectares,23.463
S01012079,2014,Count,Hectares,19.024
S01012081,2014,Count,Hectares,12.185
S01012082,2014,Count,Hectares,11.847
S01012084,2014,Count,Hectares,12.876
S01012085,2014,Count,Hectares,23.287
S01012086,2014,Count,Hectares,25.702
S01012087,2014,Count,Hectares,19.393
S01012088,2014,Count,Hectares,39.246
S01012089,2014,Count,Hectares,33.332
S01012090,2014,Count,Hectares,25.655
S01012091,2014,Count,Hectares,9.107
S01012092,2014,Count,Hectares,9.652
S01012093,2014,Count,Hectares,11.64
S01012094,2014,Count,Hectares,27.799
S01012095,2014,Count,Hectares,19.124
S01012096,2014,Count,Hectares,16.106
S01012097,2014,Count,Hectares,10.116
S01012098,2014,Count,Hectares,13.787
S01012100,2014,Count,Hectares,27.079
S01012101,2014,Count,Hectares,23.886
S01012102,2014,Count,Hectares,16.384
S01012103,2014,Count,Hectares,15.955
S01012104,2014,Count,Hectares,30.272
S01012105,2014,Count,Hectares,29.75
S01012106,2014,Count,Hectares,28.677
S01012107,2014,Count,Hectares,53.357
S01012108,2014,Count,Hectares,8.57
S01012109,2014,Count,Hectares,12.481
S01012110,2014,Count,Hectares,19.637
S01012111,2014,Count,Hectares,11.831
S01012112,2014,Count,Hectares,13.918
S01012113,2014,Count,Hectares,20.886
S01012114,2014,Count,Hectares,48.744
S01012115,2014,Count,Hectares,9.906
S01012116,2014,Count,Hectares,12.246
S01012117,2014,Count,Hectares,41.266
S01012118,2014,Count,Hectares,13.057
S01012119,2014,Count,Hectares,18.925
S01012120,2014,Count,Hectares,81.343
S01012121,2014,Count,Hectares,27.517
S01012122,2014,Count,Hectares,22.384
S01012123,2014,Count,Hectares,19.237
S01012124,2014,Count,Hectares,7.676
S01012125,2014,Count,Hectares,8.074
S01012126,2014,Count,Hectares,30.531
S01012127,2014,Count,Hectares,38.868
S01012128,2014,Count,Hectares,7.644
S01012129,2014,Count,Hectares,9.037
S01012130,2014,Count,Hectares,22.469
S01012131,2014,Count,Hectares,16.981
S01012132,2014,Count,Hectares,9.494
S01012133,2014,Count,Hectares,14.305
S01012134,2014,Count,Hectares,125.496
S01012135,2014,Count,Hectares,6.737
S01012136,2014,Count,Hectares,3.562
S01012137,2014,Count,Hectares,23.892
S01012138,2014,Count,Hectares,16.806
S01012139,2014,Count,Hectares,18.534
S01012140,2014,Count,Hectares,12.491
S01012141,2014,Count,Hectares,24.826
S01012142,2014,Count,Hectares,25.171
S01012143,2014,Count,Hectares,31.979
S01012144,2014,Count,Hectares,19.48
S01012145,2014,Count,Hectares,24.839
S01012146,2014,Count,Hectares,17.875
S01012147,2014,Count,Hectares,10.633
S01012148,2014,Count,Hectares,8.601
S01012149,2014,Count,Hectares,38.469
S01012150,2014,Count,Hectares,18.499
S01012151,2014,Count,Hectares,16.834
S01012152,2014,Count,Hectares,13.286
S01012153,2014,Count,Hectares,76.279
S01012154,2014,Count,Hectares,14.922
S01012155,2014,Count,Hectares,40.265
S01012157,2014,Count,Hectares,15.501
S01012158,2014,Count,Hectares,396.181
S01012159,2014,Count,Hectares,23.188
S01012160,2014,Count,Hectares,14.231
S01012162,2014,Count,Hectares,83.397
S01012163,2014,Count,Hectares,14.624
S01012164,2014,Count,Hectares,17.161
S01012165,2014,Count,Hectares,19.36
S01012166,2014,Count,Hectares,6.639
S01012167,2014,Count,Hectares,19.871
S01012168,2014,Count,Hectares,19.091
S01012169,2014,Count,Hectares,20.196
S01012170,2014,Count,Hectares,16.114
S01012171,2014,Count,Hectares,12.698
S01012172,2014,Count,Hectares,7.467
S01012173,2014,Count,Hectares,37.014
S01012174,2014,Count,Hectares,21.803
S01012175,2014,Count,Hectares,15.199
S01012176,2014,Count,Hectares,16.8
S01012178,2014,Count,Hectares,8.88
S01012179,2014,Count,Hectares,14.289
S01012180,2014,Count,Hectares,20.927
S01012181,2014,Count,Hectares,19.802
S01012182,2014,Count,Hectares,419.426
S01012183,2014,Count,Hectares,24.609
S01012184,2014,Count,Hectares,11.95
S01012185,2014,Count,Hectares,8.255
S01012186,2014,Count,Hectares,11.69
S01012187,2014,Count,Hectares,126.232
S01012188,2014,Count,Hectares,33.195
S01012189,2014,Count,Hectares,11.44
S01012190,2014,Count,Hectares,8.175
S01012191,2014,Count,Hectares,24.887
S01012192,2014,Count,Hectares,30.95
S01012193,2014,Count,Hectares,7.7
S01012194,2014,Count,Hectares,8.371
S01012195,2014,Count,Hectares,16.454
S01012196,2014,Count,Hectares,14.074
S01012197,2014,Count,Hectares,9.53
S01012198,2014,Count,Hectares,67.418
S01012199,2014,Count,Hectares,17.479
S01012200,2014,Count,Hectares,10.877
S01012201,2014,Count,Hectares,11.581
S01012202,2014,Count,Hectares,16.389
S01012203,2014,Count,Hectares,33.246
S01012204,2014,Count,Hectares,14.89
S01012205,2014,Count,Hectares,25.908
S01012206,2014,Count,Hectares,28.865
S01012207,2014,Count,Hectares,27.089
S01012208,2014,Count,Hectares,14.878
S01012209,2014,Count,Hectares,10.959
S01012210,2014,Count,Hectares,12.683
S01012211,2014,Count,Hectares,35.847
S01012212,2014,Count,Hectares,12.889
S01012213,2014,Count,Hectares,18.671
S01012214,2014,Count,Hectares,20.685
S01012215,2014,Count,Hectares,14.231
S01012216,2014,Count,Hectares,33.474
S01012219,2014,Count,Hectares,18.561
S01012220,2014,Count,Hectares,25.222
S01012221,2014,Count,Hectares,29.324
S01012222,2014,Count,Hectares,23.994
S01012223,2014,Count,Hectares,9.727
S01012224,2014,Count,Hectares,35.883
S01012225,2014,Count,Hectares,26.536
S01012226,2014,Count,Hectares,8.224
S01012227,2014,Count,Hectares,22.753
S01012229,2014,Count,Hectares,14.327
S01012230,2014,Count,Hectares,19.775
S01012231,2014,Count,Hectares,27.389
S01012232,2014,Count,Hectares,30.599
S01012233,2014,Count,Hectares,30.729
S01012234,2014,Count,Hectares,33.114
S01012235,2014,Count,Hectares,25.266
S01012236,2014,Count,Hectares,27.151
S01012237,2014,Count,Hectares,47.141
S01012238,2014,Count,Hectares,17.671
S01012239,2014,Count,Hectares,15.04
S01012240,2014,Count,Hectares,47.697
S01012241,2014,Count,Hectares,29.833
S01012242,2014,Count,Hectares,27.398
S01012243,2014,Count,Hectares,608.471
S01012244,2014,Count,Hectares,9285.967
S01012245,2014,Count,Hectares,36.054
S01012246,2014,Count,Hectares,45.274
S01012247,2014,Count,Hectares,8394.417
S01012248,2014,Count,Hectares,10641.47
S01012249,2014,Count,Hectares,27662.005
S01012250,2014,Count,Hectares,14419.887
S01012251,2014,Count,Hectares,30.928
S01012252,2014,Count,Hectares,19.464
S01012253,2014,Count,Hectares,19.291
S01012254,2014,Count,Hectares,14.443
S01012255,2014,Count,Hectares,90.709
S01012256,2014,Count,Hectares,38.516
S01012257,2014,Count,Hectares,31.169
S01012258,2014,Count,Hectares,31.915
S01012259,2014,Count,Hectares,47.996
S01012260,2014,Count,Hectares,38.322
S01012261,2014,Count,Hectares,25.618
S01012262,2014,Count,Hectares,22662.267
S01012263,2014,Count,Hectares,36.108
S01012264,2014,Count,Hectares,52.129
S01012266,2014,Count,Hectares,33.939
S01012267,2014,Count,Hectares,39.161
S01012268,2014,Count,Hectares,7024.967
S01012269,2014,Count,Hectares,48.98
S01012270,2014,Count,Hectares,20.349
S01012271,2014,Count,Hectares,22622.385
S01012272,2014,Count,Hectares,45.25
S01012273,2014,Count,Hectares,4653.64
S01012274,2014,Count,Hectares,35.325
S01012275,2014,Count,Hectares,25.994
S01012276,2014,Count,Hectares,36.901
S01012277,2014,Count,Hectares,49.444
S01012278,2014,Count,Hectares,25.561
S01012279,2014,Count,Hectares,10.897
S01012280,2014,Count,Hectares,22.15
S01012281,2014,Count,Hectares,11.654
S01012282,2014,Count,Hectares,794.099
S01012283,2014,Count,Hectares,31.399
S01012284,2014,Count,Hectares,31.128
S01012285,2014,Count,Hectares,32.705
S01012286,2014,Count,Hectares,52.201
S01012287,2014,Count,Hectares,17.222
S01012289,2014,Count,Hectares,319.559
S01012290,2014,Count,Hectares,29.604
S01012291,2014,Count,Hectares,40.085
S01012292,2014,Count,Hectares,75.994
S01012293,2014,Count,Hectares,30.901
S01012294,2014,Count,Hectares,18.791
S01012295,2014,Count,Hectares,56.151
S01012296,2014,Count,Hectares,22.89
S01012298,2014,Count,Hectares,35.827
S01012299,2014,Count,Hectares,15148.36
S01012300,2014,Count,Hectares,44.31
S01012301,2014,Count,Hectares,6987.089
S01012302,2014,Count,Hectares,19566.854
S01012303,2014,Count,Hectares,14073.504
S01012304,2014,Count,Hectares,5421.312
S01012305,2014,Count,Hectares,116.783
S01012306,2014,Count,Hectares,26.769
S01012307,2014,Count,Hectares,19.751
S01012308,2014,Count,Hectares,19.268
S01012309,2014,Count,Hectares,34.182
S01012310,2014,Count,Hectares,5705.735
S01012311,2014,Count,Hectares,33.967
S01012312,2014,Count,Hectares,8263.491
S01012313,2014,Count,Hectares,6046.009
S01012314,2014,Count,Hectares,28.8
S01012315,2014,Count,Hectares,21.719
S01012316,2014,Count,Hectares,12.546
S01012317,2014,Count,Hectares,46.34
S01012318,2014,Count,Hectares,12.362
S01012319,2014,Count,Hectares,6736.889
S01012320,2014,Count,Hectares,15.46
S01012321,2014,Count,Hectares,47.101
S01012322,2014,Count,Hectares,5599.435
S01012323,2014,Count,Hectares,5261.902
S01012324,2014,Count,Hectares,7049.682
S01012325,2014,Count,Hectares,41.231
S01012326,2014,Count,Hectares,11.496
S01012327,2014,Count,Hectares,33.813
S01012328,2014,Count,Hectares,29.625
S01012329,2014,Count,Hectares,19451.947
S01012330,2014,Count,Hectares,45.027
S01012331,2014,Count,Hectares,22.897
S01012332,2014,Count,Hectares,6705.518
S01012333,2014,Count,Hectares,7895.205
S01012334,2014,Count,Hectares,22.758
S01012335,2014,Count,Hectares,22.627
S01012337,2014,Count,Hectares,25.512
S01012338,2014,Count,Hectares,20.44
S01012339,2014,Count,Hectares,31.212
S01012340,2014,Count,Hectares,59.673
S01012341,2014,Count,Hectares,21920.504
S01012342,2014,Count,Hectares,4768.932
S01012343,2014,Count,Hectares,7342.037
S01012344,2014,Count,Hectares,95.223
S01012345,2014,Count,Hectares,41.89
S01012346,2014,Count,Hectares,6830.094
S01012347,2014,Count,Hectares,21.578
S01012348,2014,Count,Hectares,43.581
S01012349,2014,Count,Hectares,14.173
S01012350,2014,Count,Hectares,36.993
S01012351,2014,Count,Hectares,18.273
S01012352,2014,Count,Hectares,47.6
S01012353,2014,Count,Hectares,37.249
S01012354,2014,Count,Hectares,36.214
S01012355,2014,Count,Hectares,61095.056
S01012356,2014,Count,Hectares,33.9
S01012357,2014,Count,Hectares,7128.238
S01012358,2014,Count,Hectares,16498.507
S01012359,2014,Count,Hectares,61.571
S01012363,2014,Count,Hectares,26.729
S01012364,2014,Count,Hectares,17.869
S01012365,2014,Count,Hectares,34.08
S01012366,2014,Count,Hectares,16.886
S01012367,2014,Count,Hectares,35.898
S01012368,2014,Count,Hectares,55.547
S01012369,2014,Count,Hectares,90.619
S01012370,2014,Count,Hectares,38.308
S01012371,2014,Count,Hectares,18.57
S01012372,2014,Count,Hectares,34.328
S01012373,2014,Count,Hectares,38.529
S01012374,2014,Count,Hectares,22.999
S01012375,2014,Count,Hectares,16.232
S01012376,2014,Count,Hectares,9501.363
S01012377,2014,Count,Hectares,5036.201
S01012378,2014,Count,Hectares,26413.209
S01012380,2014,Count,Hectares,19.332
S01012381,2014,Count,Hectares,16.682
S01012382,2014,Count,Hectares,32.683
S01012383,2014,Count,Hectares,20.735
S01012384,2014,Count,Hectares,65.214
S01012385,2014,Count,Hectares,22.447
S01012386,2014,Count,Hectares,62.789
S01012387,2014,Count,Hectares,4022.612
S01012388,2014,Count,Hectares,5883.386
S01012389,2014,Count,Hectares,837.279
S01012390,2014,Count,Hectares,3247.938
S01012391,2014,Count,Hectares,1806.122
S01012392,2014,Count,Hectares,30.508
S01012393,2014,Count,Hectares,32.479
S01012395,2014,Count,Hectares,21.114
S01012396,2014,Count,Hectares,14.172
S01012397,2014,Count,Hectares,3120.227
S01012398,2014,Count,Hectares,28.069
S01012399,2014,Count,Hectares,16.333
S01012400,2014,Count,Hectares,25.985
S01012401,2014,Count,Hectares,200.996
S01012402,2014,Count,Hectares,3156.355
S01012403,2014,Count,Hectares,2936.83
S01012404,2014,Count,Hectares,1099.185
S01012405,2014,Count,Hectares,4217.823
S01012406,2014,Count,Hectares,10530.825
S01012407,2014,Count,Hectares,7486.9
S01012408,2014,Count,Hectares,10587.405
S01012409,2014,Count,Hectares,11301.164
S01012410,2014,Count,Hectares,6034.598
S01012411,2014,Count,Hectares,12521.799
S01012412,2014,Count,Hectares,17079.809
S01012413,2014,Count,Hectares,21610.667
S01012414,2014,Count,Hectares,16336.709
S01012415,2014,Count,Hectares,385.849
S01012416,2014,Count,Hectares,1998.6
S01012417,2014,Count,Hectares,9573.817
S01012418,2014,Count,Hectares,23702.473
S01012419,2014,Count,Hectares,27382.71
S01012420,2014,Count,Hectares,2000.444
S01012421,2014,Count,Hectares,3036.248
S01012422,2014,Count,Hectares,5255.965
S01012423,2014,Count,Hectares,4600.947
S01012424,2014,Count,Hectares,17.704
S01012425,2014,Count,Hectares,9.064
S01012428,2014,Count,Hectares,13.047
S01012429,2014,Count,Hectares,15.935
S01012430,2014,Count,Hectares,25.895
S01012431,2014,Count,Hectares,42.551
S01012432,2014,Count,Hectares,29.752
S01012433,2014,Count,Hectares,17.931
S01012434,2014,Count,Hectares,18.301
S01012435,2014,Count,Hectares,14.165
S01012436,2014,Count,Hectares,19.061
S01012437,2014,Count,Hectares,23.019
S01012438,2014,Count,Hectares,834.567
S01012439,2014,Count,Hectares,24.293
S01012440,2014,Count,Hectares,28.482
S01012441,2014,Count,Hectares,14699.313
S01012442,2014,Count,Hectares,3113.623
S01012443,2014,Count,Hectares,4327.94
S01012444,2014,Count,Hectares,1048.678
S01012445,2014,Count,Hectares,20.859
S01012446,2014,Count,Hectares,11.765
S01012447,2014,Count,Hectares,20.167
S01012448,2014,Count,Hectares,2094.512
S01012449,2014,Count,Hectares,29.338
S01012450,2014,Count,Hectares,2778.605
S01012451,2014,Count,Hectares,152.786
S01012452,2014,Count,Hectares,17.913
S01012453,2014,Count,Hectares,53.452
S01012454,2014,Count,Hectares,21.811
S01012455,2014,Count,Hectares,219.199
S01012456,2014,Count,Hectares,28.595
S01012457,2014,Count,Hectares,52.301
S01012458,2014,Count,Hectares,103.518
S01012459,2014,Count,Hectares,24.773
S01012460,2014,Count,Hectares,15.451
S01012461,2014,Count,Hectares,8.839
S01012462,2014,Count,Hectares,13.454
S01012463,2014,Count,Hectares,15.17
S01012464,2014,Count,Hectares,16.376
S01012465,2014,Count,Hectares,12.097
S01012466,2014,Count,Hectares,19.111
S01012467,2014,Count,Hectares,12.203
S01012468,2014,Count,Hectares,15.358
S01012469,2014,Count,Hectares,24.763
S01012470,2014,Count,Hectares,28.469
S01012471,2014,Count,Hectares,71.733
S01012472,2014,Count,Hectares,25.672
S01012473,2014,Count,Hectares,35.846
S01012474,2014,Count,Hectares,17.58
S01012475,2014,Count,Hectares,38.642
S01012476,2014,Count,Hectares,18.357
S01012477,2014,Count,Hectares,17.036
S01012478,2014,Count,Hectares,17.516
S01012479,2014,Count,Hectares,11.891
S01012480,2014,Count,Hectares,7.645
S01012481,2014,Count,Hectares,29.143
S01012482,2014,Count,Hectares,44.435
S01012483,2014,Count,Hectares,29.48
S01012484,2014,Count,Hectares,25.044
S01012485,2014,Count,Hectares,30.044
S01012486,2014,Count,Hectares,26.998
S01012487,2014,Count,Hectares,33.313
S01012488,2014,Count,Hectares,18.555
S01012489,2014,Count,Hectares,19.042
S01012490,2014,Count,Hectares,36.376
S01012491,2014,Count,Hectares,15.549
S01012492,2014,Count,Hectares,11.826
S01012493,2014,Count,Hectares,21.498
S01012494,2014,Count,Hectares,79.112
S01012495,2014,Count,Hectares,18.071
S01012496,2014,Count,Hectares,26.157
S01012497,2014,Count,Hectares,15.639
S01012498,2014,Count,Hectares,12.744
S01012499,2014,Count,Hectares,25.323
S01012501,2014,Count,Hectares,10.45
S01012503,2014,Count,Hectares,15.278
S01012504,2014,Count,Hectares,12.083
S01012505,2014,Count,Hectares,31.554
S01012506,2014,Count,Hectares,16.962
S01012507,2014,Count,Hectares,32.822
S01012508,2014,Count,Hectares,16.558
S01012509,2014,Count,Hectares,11.176
S01012510,2014,Count,Hectares,15.623
S01012511,2014,Count,Hectares,25.719
S01012512,2014,Count,Hectares,11.287
S01012513,2014,Count,Hectares,34.96
S01012514,2014,Count,Hectares,15.838
S01012515,2014,Count,Hectares,13.595
S01012516,2014,Count,Hectares,13.614
S01012517,2014,Count,Hectares,87.052
S01012518,2014,Count,Hectares,21.754
S01012519,2014,Count,Hectares,12.458
S01012520,2014,Count,Hectares,27.422
S01012521,2014,Count,Hectares,13.316
S01012522,2014,Count,Hectares,69.06
S01012523,2014,Count,Hectares,26.289
S01012524,2014,Count,Hectares,26.375
S01012525,2014,Count,Hectares,16.26
S01012526,2014,Count,Hectares,19.182
S01012527,2014,Count,Hectares,14.465
S01012528,2014,Count,Hectares,16.622
S01012529,2014,Count,Hectares,24.938
S01012530,2014,Count,Hectares,19.401
S01012531,2014,Count,Hectares,738.239
S01012532,2014,Count,Hectares,1831.441
S01012533,2014,Count,Hectares,19.71
S01012534,2014,Count,Hectares,14.993
S01012535,2014,Count,Hectares,18.727
S01012536,2014,Count,Hectares,400.687
S01012537,2014,Count,Hectares,534.875
S01012538,2014,Count,Hectares,309.425
S01012539,2014,Count,Hectares,1183.345
S01012540,2014,Count,Hectares,13.832
S01012541,2014,Count,Hectares,4270.412
S01012542,2014,Count,Hectares,517.293
S01012543,2014,Count,Hectares,1495.423
S01012544,2014,Count,Hectares,1201.575
S01012545,2014,Count,Hectares,8.627
S01012546,2014,Count,Hectares,651.519
S01012547,2014,Count,Hectares,23.9
S01012548,2014,Count,Hectares,866.488
S01012549,2014,Count,Hectares,11.734
S01012550,2014,Count,Hectares,17.628
S01012551,2014,Count,Hectares,17.68
S01012552,2014,Count,Hectares,88.99
S01012553,2014,Count,Hectares,16.593
S01012554,2014,Count,Hectares,10.144
S01012555,2014,Count,Hectares,9.908
S01012556,2014,Count,Hectares,20.315
S01012557,2014,Count,Hectares,38.416
S01012558,2014,Count,Hectares,11.438
S01012559,2014,Count,Hectares,31.628
