"LSOA11CD","LSOA11NM","RUC11CD","RUC11","FID","Mid-2017 population","Area Sq Km","People per Sq Km","LSOA Name (Eng)","LSOA Name -  
ONS classification","Local Authority Name (Eng)","WIMD 2014 Overall Rank(r)","WIMD 2014 Overall Decile","WIMD 2014 Overall Quintile","WIMD 2014 Overall Quartile"
"W01000740","Swansea 014C","C1","Urban city and town",33234,"1669","0.87470000000000003","1908.0827712358523","Bonymaen 3","Swansea 014C","Swansea",827,5,3,2
"W01000689","Carmarthenshire 003C","E2","Rural village and dispersed in a sparse setting",33235,"1599","41.411899999999996","38.612089761638565","Llangeler 2","Carmarthenshire 003C","Carmarthenshire",1048,6,3,3
"W01000643","Carmarthenshire 006A","C2","Urban city and town in a sparse setting",33236,"1674","0.628","2665.6050955414012","Carmarthen Town West 1","Carmarthenshire 006A","Carmarthenshire",931,5,3,2
"W01000481","Powys 008B","C2","Urban city and town in a sparse setting",33237,"2158","7.0446","306.33392953467904","Newtown Llanllwchaiarn North","Powys 008B","Powys",1692,9,5,4
"W01000538","Ceredigion 005C","E2","Rural village and dispersed in a sparse setting",33238,"1490","59.655799999999999","24.976615852943052","Llanrhystyd","Ceredigion 005C","Ceredigion",1054,6,3,3
"W01000741","Swansea 014D","C1","Urban city and town",33239,"1656","2.0399000000000003","811.80450022059892","Bonymaen 4","Swansea 014D","Swansea",380,2,1,1
"W01000690","Carmarthenshire 019A","C1","Urban city and town",33240,"1763","8.4553999999999991","208.50580693994374","Llangennech 1","Carmarthenshire 019A","Carmarthenshire",1325,7,4,3
"W01000691","Carmarthenshire 019B","C1","Urban city and town",33241,"1876","1.5481","1211.8080227375492","Llangennech 2","Carmarthenshire 019B","Carmarthenshire",1012,6,3,3
"W01000692","Carmarthenshire 019C","C1","Urban city and town",33242,"1541","2.2147999999999999","695.77388477514899","Llangennech 3","Carmarthenshire 019C","Carmarthenshire",1210,7,4,3
"W01000693","Carmarthenshire 008C","C2","Urban city and town in a sparse setting",33243,"1096","0.43930000000000002","2494.8782153425905","Llangunnor 1","Carmarthenshire 008C","Carmarthenshire",937,5,3,2
"W01000694","Carmarthenshire 008D","C2","Urban city and town in a sparse setting",33244,"1504","22.709800000000001","66.226915252446076","Llangunnor 2","Carmarthenshire 008D","Carmarthenshire",1402,8,4,3
"W01000695","Carmarthenshire 012B","E1","Rural village and dispersed",33245,"1744","9.9878999999999998","174.61127964837453","Llangyndeyrn 1","Carmarthenshire 012B","Carmarthenshire",560,3,2,2
"W01000696","Carmarthenshire 012C","E1","Rural village and dispersed",33246,"1634","37.211300000000001","43.911392507114776","Llangyndeyrn 2","Carmarthenshire 012C","Carmarthenshire",883,5,3,2
"W01000697","Carmarthenshire 015A","C1","Urban city and town",33247,"2033","3.6581999999999999","555.73779454376472","Llannon 1","Carmarthenshire 015A","Carmarthenshire",693,4,2,2
"W01000698","Carmarthenshire 015B","C1","Urban city and town",33248,"1961","3.4816000000000003","563.24678308823525","Llannon 2","Carmarthenshire 015B","Carmarthenshire",788,5,3,2
"W01000699","Carmarthenshire 015C","E1","Rural village and dispersed",33249,"1565","31.347800000000003","49.923758605069573","Llannon 3","Carmarthenshire 015C","Carmarthenshire",1337,7,4,3
"W01000700","Carmarthenshire 027G","E2","Rural village and dispersed in a sparse setting",33250,"2030","58.859200000000001","34.489085818359747","Llansteffan","Carmarthenshire 027G","Carmarthenshire",1088,6,3,3
"W01000701","Carmarthenshire 001C","E2","Rural village and dispersed in a sparse setting",33251,"1586","65.970200000000006","24.041157977389791","Llanybydder 1","Carmarthenshire 001C","Carmarthenshire",1052,6,3,3
"W01000702","Carmarthenshire 001D","D2","Rural town and fringe in a sparse setting",33252,"1183","5.3547000000000002","220.92740956542849","Llanybydder 2","Carmarthenshire 001D","Carmarthenshire",736,4,2,2
"W01000703","Carmarthenshire 022A","C1","Urban city and town",33253,"1761","0.41600000000000004","4233.1730769230762","Lliedi 1","Carmarthenshire 022A","Carmarthenshire",609,4,2,2
"W01000704","Carmarthenshire 022B","C1","Urban city and town",33254,"1637","0.4965","3297.079556898288","Lliedi 2","Carmarthenshire 022B","Carmarthenshire",1373,8,4,3
"W01000705","Carmarthenshire 022C","C1","Urban city and town",33255,"1968","0.68019999999999992","2893.2666862687447","Lliedi 3","Carmarthenshire 022C","Carmarthenshire",358,2,1,1
"W01000706","Carmarthenshire 025C","C1","Urban city and town",33256,"1570","0.67269999999999996","2333.8784004756949","Llwynhendy 1","Carmarthenshire 025C","Carmarthenshire",801,5,3,2
"W01000707","Carmarthenshire 025D","C1","Urban city and town",33257,"1480","0.32200000000000001","4596.2732919254659","Llwynhendy 2","Carmarthenshire 025D","Carmarthenshire",294,2,1,1
"W01000708","Carmarthenshire 025E","C1","Urban city and town",33258,"1427","2.8961000000000001","492.73160457166534","Llwynhendy 3","Carmarthenshire 025E","Carmarthenshire",125,1,1,1
"W01000709","Carmarthenshire 004D","E1","Rural village and dispersed",33259,"2156","80.210700000000003","26.879206888856473","Manordeilo and Salem","Carmarthenshire 004D","Carmarthenshire",1090,6,3,3
"W01000710","Carmarthenshire 021D","D1","Rural town and fringe",33260,"2179","27.203899999999997","80.098809361892975","Pembrey 1","Carmarthenshire 021D","Carmarthenshire",1637,9,5,4
"W01000711","Carmarthenshire 021E","D1","Rural town and fringe",33261,"1949","10.085100000000001","193.25539657514551","Pembrey 2","Carmarthenshire 021E","Carmarthenshire",400,3,2,1
"W01000712","Carmarthenshire 015D","C1","Urban city and town",33262,"1574","3.4586000000000001","455.09743826982015","Penygroes (Carmarthenshire) 1","Carmarthenshire 015D","Carmarthenshire",1279,7,4,3
"W01000713","Carmarthenshire 015E","C1","Urban city and town",33263,"1301","3.637","357.71240032994228","Penygroes (Carmarthenshire) 2","Carmarthenshire 015E","Carmarthenshire",984,6,3,3
"W01000714","Carmarthenshire 013D","C1","Urban city and town",33264,"1381","0.59030000000000005","2339.4883957309839","Pontamman 1","Carmarthenshire 013D","Carmarthenshire",554,3,2,2
"W01000715","Carmarthenshire 013E","C1","Urban city and town",33265,"1299","0.75829999999999997","1713.0423315310563","Pontamman 2","Carmarthenshire 013E","Carmarthenshire",1521,8,4,4
"W01000716","Carmarthenshire 016D","E1","Rural village and dispersed",33266,"1267","11.005799999999999","115.12111795598686","Pontyberem 1","Carmarthenshire 016D","Carmarthenshire",1143,6,3,3
"W01000717","Carmarthenshire 016E","D1","Rural town and fringe",33267,"1504","2.3420000000000001","642.18616567036713","Pontyberem 2","Carmarthenshire 016E","Carmarthenshire",802,5,3,2
"W01000718","Carmarthenshire 010D","D1","Rural town and fringe",33268,"1348","1.4512","928.88643880926122","Quarter Bach 1","Carmarthenshire 010D","Carmarthenshire",660,4,2,2
"W01000719","Carmarthenshire 010E","E1","Rural village and dispersed",33269,"1430","30.596599999999999","46.737219168142865","Quarter Bach 2","Carmarthenshire 010E","Carmarthenshire",774,5,3,2
"W01000720","Carmarthenshire 027B","E2","Rural village and dispersed in a sparse setting",33270,"1830","13.3414","137.16701395655627","St. Clears 1","Carmarthenshire 027B","Carmarthenshire",1127,6,3,3
"W01000721","Carmarthenshire 027C","E2","Rural village and dispersed in a sparse setting",33271,"1363","17.217100000000002","79.16548083010494","St. Clears 2","Carmarthenshire 027C","Carmarthenshire",1138,6,3,3
"W01000722","Carmarthenshire 012D","E1","Rural village and dispersed",33272,"1297","34.6614","37.419146370313953","St. Ishmael 1","Carmarthenshire 012D","Carmarthenshire",1545,9,5,4
"W01000723","Carmarthenshire 012E","E1","Rural village and dispersed",33273,"1334","18.572500000000002","71.826625386996895","St. Ishmael 2","Carmarthenshire 012E","Carmarthenshire",837,5,3,2
"W01000724","Carmarthenshire 011C","C1","Urban city and town",33274,"1916","4.6679000000000004","410.4629490777437","Saron 1","Carmarthenshire 011C","Carmarthenshire",694,4,2,2
"W01000725","Carmarthenshire 011D","C1","Urban city and town",33275,"2306","5.2054999999999998","442.99298818557298","Saron 2","Carmarthenshire 011D","Carmarthenshire",899,5,3,2
"W01000726","Carmarthenshire 019D","C1","Urban city and town",33276,"1596","9.7865000000000002","163.08179635211772","Swiss Valley 1","Carmarthenshire 019D","Carmarthenshire",1745,10,5,4
"W01000727","Carmarthenshire 019E","C1","Urban city and town",33277,"958","0.33729999999999999","2840.2016009487106","Swiss Valley 2","Carmarthenshire 019E","Carmarthenshire",1363,8,4,3
"W01000728","Carmarthenshire 003D","E2","Rural village and dispersed in a sparse setting",33278,"1999","124.77809999999999","16.020439484172304","Trelech","Carmarthenshire 003D","Carmarthenshire",884,5,3,2
"W01000729","Carmarthenshire 018C","D1","Rural town and fringe",33279,"1225","1.3662999999999998","896.58200980750939","Trimsaran 1","Carmarthenshire 018C","Carmarthenshire",320,2,1,1
"W01000730","Carmarthenshire 018D","E1","Rural village and dispersed",33280,"1230","18.519400000000001","66.416838558484613","Trimsaran 2","Carmarthenshire 018D","Carmarthenshire",594,4,2,2
"W01000731","Carmarthenshire 017C","C1","Urban city and town",33281,"2534","11.251700000000001","225.21041264875527","Tycroes","Carmarthenshire 017C","Carmarthenshire",1198,7,4,3
"W01000732","Carmarthenshire 026D","C1","Urban city and town",33282,"1491","0.1628","9158.4766584766585","Tyisha 1","Carmarthenshire 026D","Carmarthenshire",505,3,2,2
"W01000733","Carmarthenshire 026E","C1","Urban city and town",33283,"1277","0.2702","4726.1287934863067","Tyisha 2","Carmarthenshire 026E","Carmarthenshire",55,1,1,1
"W01000734","Carmarthenshire 026F","C1","Urban city and town",33284,"1381","0.20319999999999999","6796.2598425196857","Tyisha 3","Carmarthenshire 026F","Carmarthenshire",187,1,1,1
"W01000482","Powys 008C","C2","Urban city and town in a sparse setting",33285,"1948","8.1493000000000002","239.03893585952167","Newtown Llanllwchaiarn West","Powys 008C","Powys",1552,9,5,4
"W01000539","Ceredigion 005D","E2","Rural village and dispersed in a sparse setting",33286,"1188","47.481899999999996","25.020060275599757","Llansantffraed 1","Ceredigion 005D","Ceredigion",979,6,3,3
"W01000742","Swansea 016A","C1","Urban city and town",33287,"1769","0.34130000000000005","5183.1233518898325","Castle 1","Swansea 016A","Swansea",33,1,1,1
"W01000483","Powys 009C","C2","Urban city and town in a sparse setting",33288,"1767","2.9970999999999997","589.56991758700087","Newtown South","Powys 009C","Powys",318,2,1,1
"W01000540","Ceredigion 005E","E2","Rural village and dispersed in a sparse setting",33289,"1155","12.66","91.232227488151665","Llansantffraed 2","Ceredigion 005E","Ceredigion",1131,6,3,3
"W01000744","Swansea 016B","C1","Urban city and town",33290,"1652","0.23629999999999998","6991.1129919593741","Castle 3","Swansea 016B","Swansea",292,2,1,1
"W01000484","Powys 011E","E2","Rural village and dispersed in a sparse setting",33291,"1527","153.553","9.9444491478512305","Old Radnor","Powys 011E","Powys",1323,7,4,3
"W01000541","Ceredigion 008E","E2","Rural village and dispersed in a sparse setting",33292,"1762","68.453500000000005","25.740100944436733","Llanwenog","Ceredigion 008E","Ceredigion",968,6,3,3
"W01000542","Ceredigion 011F","E2","Rural village and dispersed in a sparse setting",33293,"2147","223.3929","9.6108694591457482","Lledrod","Ceredigion 011F","Ceredigion",819,5,3,2
"W01000543","Ceredigion 011C","E2","Rural village and dispersed in a sparse setting",33294,"1939","197.60980000000001","9.8122663956949498","Melindwr","Ceredigion 011C","Ceredigion",1001,6,3,3
"W01000544","Ceredigion 007C","D2","Rural town and fringe in a sparse setting",33295,"985","2.3058000000000001","427.18362390493536","New Quay","Ceredigion 007C","Ceredigion",946,5,3,2
"W01000545","Ceredigion 007D","E2","Rural village and dispersed in a sparse setting",33296,"2074","53.254399999999997","38.945138805432045","Penbryn","Ceredigion 007D","Ceredigion",1218,7,4,3
"W01000546","Ceredigion 009F","E2","Rural village and dispersed in a sparse setting",33297,"1143","19.3048","59.208072603704778","Pen-parc 1","Ceredigion 009F","Ceredigion",916,5,3,2
"W01000547","Ceredigion 009G","E2","Rural village and dispersed in a sparse setting",33298,"1104","28.186900000000001","39.167130830279312","Pen-parc 2","Ceredigion 009G","Ceredigion",1351,8,4,3
"W01000548","Ceredigion 001D","E2","Rural village and dispersed in a sparse setting",33299,"1816","14.5328","124.95871408125069","Tirymynach","Ceredigion 001D","Ceredigion",1300,7,4,3
"W01000549","Ceredigion 001E","E2","Rural village and dispersed in a sparse setting",33300,"1716","26.160799999999998","65.594324332589224","Trefeurig","Ceredigion 001E","Ceredigion",1575,9,5,4
"W01000550","Ceredigion 011G","E2","Rural village and dispersed in a sparse setting",33301,"1177","85.969899999999996","13.690838305034671","Tregaron","Ceredigion 011G","Ceredigion",1107,6,3,3
"W01000551","Ceredigion 010E","E2","Rural village and dispersed in a sparse setting",33302,"1314","32.590699999999998","40.318250298398013","Troedyraur","Ceredigion 010E","Ceredigion",876,5,3,2
"W01000552","Ceredigion 011D","E2","Rural village and dispersed in a sparse setting",33303,"2073","71.144199999999998","29.13800422241026","Ystwyth","Ceredigion 011D","Ceredigion",1349,8,4,3
"W01000553","Pembrokeshire 011A","E2","Rural village and dispersed in a sparse setting",33304,"1211","18.189399999999999","66.577237292049219","Amroth","Pembrokeshire 011A","Pembrokeshire",1181,7,4,3
"W01000554","Pembrokeshire 009A","E1","Rural village and dispersed",33305,"1865","20.563000000000002","90.696882750571405","Burton","Pembrokeshire 009A","Pembrokeshire",1420,8,4,3
"W01000555","Pembrokeshire 008A","E2","Rural village and dispersed in a sparse setting",33306,"1482","45.303800000000003","32.712487694189008","Camrose 1","Pembrokeshire 008A","Pembrokeshire",1419,8,4,3
"W01000556","Pembrokeshire 008B","E2","Rural village and dispersed in a sparse setting",33307,"1179","25.094899999999999","46.981657627645461","Camrose 2","Pembrokeshire 008B","Pembrokeshire",1307,7,4,3
"W01000557","Pembrokeshire 014A","E1","Rural village and dispersed",33308,"1460","22.369299999999999","65.268023585896742","Carew","Pembrokeshire 014A","Pembrokeshire",1347,8,4,3
"W01000558","Pembrokeshire 001A","E2","Rural village and dispersed in a sparse setting",33309,"2143","44.270900000000005","48.406515340776892","Cilgerran","Pembrokeshire 001A","Pembrokeshire",1010,6,3,3
"W01000559","Pembrokeshire 001B","E2","Rural village and dispersed in a sparse setting",33310,"1476","65.967100000000002","22.374789857368292","Clydau","Pembrokeshire 001B","Pembrokeshire",970,6,3,3
"W01000560","Pembrokeshire 001C","E2","Rural village and dispersed in a sparse setting",33311,"1288","68.190399999999997","18.888289260658393","Crymych 1","Pembrokeshire 001C","Pembrokeshire",1112,6,3,3
"W01000561","Pembrokeshire 001D","E2","Rural village and dispersed in a sparse setting",33312,"1422","28.308499999999999","50.232262394687112","Crymych 2","Pembrokeshire 001D","Pembrokeshire",1156,7,4,3
"W01000562","Pembrokeshire 002A","E2","Rural village and dispersed in a sparse setting",33313,"1678","100.41239999999999","16.711083491680313","Dinas Cross","Pembrokeshire 002A","Pembrokeshire",1324,7,4,3
"W01000563","Pembrokeshire 011B","E1","Rural village and dispersed",33314,"1149","24.755399999999998","46.414115708087934","East Williamston 1","Pembrokeshire 011B","Pembrokeshire",1100,6,3,3
"W01000564","Pembrokeshire 011C","E2","Rural village and dispersed in a sparse setting",33315,"1309","1.7646000000000002","741.8111753371868","East Williamston 2","Pembrokeshire 011C","Pembrokeshire",1299,7,4,3
"W01000565","Pembrokeshire 002B","D2","Rural town and fringe in a sparse setting",33316,"1929","2.2122000000000002","871.98264171413064","Fishguard North East","Pembrokeshire 002B","Pembrokeshire",1147,7,4,3
"W01000566","Pembrokeshire 002C","D2","Rural town and fringe in a sparse setting",33317,"1484","1.6787999999999998","883.96473671670253","Fishguard North West","Pembrokeshire 002C","Pembrokeshire",769,5,3,2
"W01000567","Pembrokeshire 002D","D2","Rural town and fringe in a sparse setting",33318,"2090","3.6733999999999996","568.95519137583722","Goodwick","Pembrokeshire 002D","Pembrokeshire",834,5,3,2
"W01000568","Pembrokeshire 005A","C1","Urban city and town",33319,"2364","0.68090000000000006","3471.8754589513874","Haverfordwest: Castle","Pembrokeshire 005A","Pembrokeshire",488,3,2,2
"W01000569","Pembrokeshire 005B","C1","Urban city and town",33320,"1287","1.5903999999999998","809.23038229376266","Haverfordwest: Garth 1","Pembrokeshire 005B","Pembrokeshire",1492,8,4,4
"W01000570","Pembrokeshire 005C","C1","Urban city and town",33321,"1569","0.28360000000000002","5532.4400564174894","Haverfordwest: Garth 2","Pembrokeshire 005C","Pembrokeshire",104,1,1,1
"W01000571","Pembrokeshire 006A","C1","Urban city and town",33322,"2366","1.1635","2033.5195530726257","Haverfordwest: Portfield","Pembrokeshire 006A","Pembrokeshire",1035,6,3,3
"W01000572","Pembrokeshire 005D","C1","Urban city and town",33323,"1848","1.4698","1257.3139202612601","Haverfordwest: Prendergast","Pembrokeshire 005D","Pembrokeshire",1201,7,4,3
